#Types Before Cut: 11091
#Types After Cut: 9660
#Search Hits: 0
769	16	10.942	совершенно
770	115	10.809	были
771	10	10.784	народ
772	4	10.741	apro
773	4	10.741	class
774	4	10.741	glass
775	4	10.741	mixed
776	4	10.741	note
777	4	10.741	pl
778	4	10.741	spro
779	4	10.741	tor
780	4	10.741	барашков
781	4	10.741	бассейн
782	4	10.741	беззеркалки
783	4	10.741	белорусским
784	4	10.741	белые
785	4	10.741	братьях
786	4	10.741	буква
787	4	10.741	вай
788	4	10.741	венеру
789	4	10.741	верю
790	4	10.741	веселая
791	4	10.741	витя
792	4	10.741	встретилась
793	4	10.741	всякое
794	4	10.741	всём
795	4	10.741	вышки
796	4	10.741	гитара
797	4	10.741	гитаре
798	4	10.741	гкчп
799	4	10.741	глазами
800	4	10.741	голова
801	4	10.741	голове
802	4	10.741	гриша
803	4	10.741	громкоговорителя
804	4	10.741	грусти
805	4	10.741	гуляют
806	4	10.741	даша
807	4	10.741	девочку
808	4	10.741	девятый
809	4	10.741	длинный
810	4	10.741	дочь
811	4	10.741	думал
812	4	10.741	дяди
813	4	10.741	еду
814	4	10.741	ехал
815	4	10.741	ехала
816	4	10.741	забрали
817	4	10.741	задавать
818	4	10.741	задания
819	4	10.741	задний
820	4	10.741	закончу
821	4	10.741	заметила
822	4	10.741	занималась
823	4	10.741	занимаюсь
824	4	10.741	звукооператором
825	4	10.741	ивановна
826	4	10.741	интереснее
827	4	10.741	кагоцел
828	4	10.741	камеры
829	4	10.741	капитан
830	4	10.741	каракатица
831	4	10.741	касательно
832	4	10.741	кастрюля
833	4	10.741	километра
834	4	10.741	кларнет
835	4	10.741	классные
836	4	10.741	книгу
837	4	10.741	комнату
838	4	10.741	королёв
839	4	10.741	кот
840	4	10.741	кота
841	4	10.741	кошмар
842	4	10.741	крутая
843	4	10.741	крутой
844	4	10.741	крутые
845	4	10.741	крыс
846	4	10.741	крысы
847	4	10.741	купались
848	4	10.741	кухня
